chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_500000	n_valid_pixels_500000	boundary_strength_50000	boundary_strength_500000	boundary_strength_100000	is_boundary_50000	is_boundary_100000	is_boundary_500000
chr17	730000	740000	chr17	False	-0.3111811224361216	22.0	-0.5331249252269895	97.0	0.07318158018004742	2197.0		0.3105539849404766		False	False	True
chr17	1110000	1120000	chr17	False	0.022924192446547562	22.0	-0.06773339454526411	97.0	-0.5911439082222126	2497.0		1.4777639020571058		False	False	True
chr17	1650000	1660000	chr17	False	-0.45956126539692105	22.0	-0.5237931223562333	97.0	-0.5794853476761181	2497.0		0.5857171233692764	0.9937808306581422	False	True	True
chr17	2360000	2370000	chr17	False	-0.15049789452902335	22.0	-0.27834340701894233	97.0	-0.4225959730182054	2497.0	0.15015224265164942	0.5891539781235104	0.010771067807161694	False	False	True
chr17	2770000	2780000	chr17	False	-0.3075744796639069	22.0	-0.38504707295035406	97.0	-0.47603765228575484	2397.0		0.7444094956458153		False	False	True
chr17	3030000	3040000	chr17	False	-0.8417948757207115	17.0	-1.1572133654671792	87.0	-0.4743676511891931	2397.0		0.40908411944568135		False	False	True
chr17	3670000	3680000	chr17	False	-0.47798214561369734	22.0	-0.7082406040737996	97.0	-0.9218016179784277	2447.0	0.9520034380710719	1.1985201886376353	1.2214202015567446	True	True	True
chr17	5480000	5490000	chr17	False	-0.2903833110142242	22.0	-0.5937060714505695	97.0	-1.0266356205382647	2497.0		2.156867512648385		False	False	True
chr17	6440000	6450000	chr17	False	-1.0528968092182365	22.0	-1.1626708206403507	97.0	-0.7084593579808569	2497.0		0.8112031122587959		False	False	True
chr17	7020000	7030000	chr17	False	-0.9136890130874847	22.0	-0.9351293851584279	97.0	-0.6261801925001076	2497.0		0.3652845564975159	1.4051601884646785	False	True	True
chr17	7200000	7210000	chr17	False	-0.34354704350490484	22.0	-0.531134233813907	97.0	-0.7247727816462812	2497.0		1.126234598581945		False	False	True
chr17	7580000	7590000	chr17	False	-0.2029326650810257	22.0	-0.2658943650354445	97.0	-0.5641347691795099	2497.0		0.3659015418209721		False	False	True
chr17	8380000	8390000	chr17	False	-0.37634576425126354	22.0	-0.29903077460520344	97.0	-0.5848285561303238	2497.0	0.9403557625979935	0.6851057223323935	0.8626831855872017	True	True	True
chr17	8790000	8800000	chr17	False	-0.2639199891583187	22.0	-0.3316457024561826	97.0	-0.3539393312967346	2497.0	0.5605541506985301	0.46598975147725274		True	False	True
chr17	9710000	9720000	chr17	False	-0.3104915988954766	22.0	-0.40517666119910056	97.0	-0.5230874970991486	2497.0	0.5654749107703771	0.9053557649213668	0.6159590792567334	True	True	True
chr17	10850000	10860000	chr17	False	-0.774618698454929	22.0	-0.8376129714499928	97.0	-0.8130142057753686	2497.0		1.9243494601806135		False	False	True
chr17	11990000	12000000	chr17	False	-0.8237596628872549	22.0	-0.9258630371672132	97.0	-0.9405948205403883	2447.0	1.0405659228784945	1.8087047116114423	1.0699786168475622	True	True	True
chr17	13020000	13030000	chr17	False	-1.394163084126716	22.0	-1.4763213979306335	97.0	-1.0922767116601053	2497.0	2.8388696295684186	1.8999717682568893	2.3498358768634517	True	True	True
chr17	14250000	14260000	chr17	False	-0.582524662751444	22.0	-0.7295671747046223	97.0	-0.049033658354839325	2497.0		0.6942896805713773		False	False	True
chr17	15220000	15230000	chr17	False	-0.6714307548688351	22.0	-0.9407911103874493	97.0	-0.5211581767484776	2497.0		0.6347871132180776		False	False	True
chr17	15540000	15550000	chr17	False	-0.6746071801969982	22.0	-0.7104953351987299	97.0	-0.2669715007189024	2497.0		0.34622149089805226		False	False	True
chr17	16340000	16350000	chr17	False	-0.2572399900920556	22.0	-0.3707798731635834	97.0	-0.6820124138499968	2397.0		1.3500218962349009	0.5012990132815244	False	True	True
chr17	16840000	16850000	chr17	True	-0.25471959591490384	8.0	-0.27041103848059195	63.0	-0.4516256657535486	2303.0		0.44786851824228857		False	False	True
chr17	18070000	18080000	chr17	False	-0.1380835192261887	22.0	-0.40424338926926245	97.0	-0.6064109185032883	2297.0		0.7926250118958611	0.017652538941918594	False	False	True
chr17	19780000	19790000	chr17	False	-0.4767354326461581	22.0	-0.543185568866304	97.0	-0.21006380096840419	2497.0		0.573907272438976		False	False	True
chr17	20350000	20360000	chr17	False	-0.49227731202860986	22.0	-0.5407675295100905	87.0	-0.15519188855458832	2347.0		0.4316337111287288		False	False	True
