chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_500000	n_valid_pixels_500000	boundary_strength_50000	boundary_strength_500000	boundary_strength_100000	is_boundary_50000	is_boundary_100000	is_boundary_500000
chr17	380000	390000	chr17	False	-0.27148382220727096	22.0	-0.016257783915007488	67.0	0.9730853586734147	1122.0			0.4532419216522036	False	True	False
chr17	720000	730000	chr17	False	-0.40322228315051695	22.0	-0.5585606504755235	97.0	0.07844245277035865	2197.0	0.7710292197461195		1.326143433257625	True	True	False
chr17	990000	1000000	chr17	False	-0.7759751613536463	22.0	-0.6254736380187644	97.0	-0.23700409172176795	2447.0	1.4180789212773706		1.351431372331494	True	True	False
chr17	1520000	1530000	chr17	False	-0.04418771793147861	22.0	-0.06930243954770551	97.0	-0.2368855097839452	2497.0			0.3735802761367747	False	True	False
chr17	1650000	1660000	chr17	False	-0.45956126539692105	22.0	-0.5237931223562333	97.0	-0.5794853476761181	2497.0		0.5857171233692764	0.9937808306581422	False	True	True
chr17	1890000	1900000	chr17	False	-0.22894706867197565	22.0	-0.2720422919179986	97.0	-0.10120802657740009	2497.0	0.7221669969024701		0.6555857079552984	True	True	False
chr17	2050000	2060000	chr17	False	-0.7249270926395015	22.0	-0.7688752642812843	97.0	-0.04160836704465942	2497.0			1.4370800702340887	False	True	False
chr17	2310000	2320000	chr17	False	-0.08671136822357223	22.0	-0.32017723063836684	97.0	-0.3638775830341928	2497.0			0.8520582041952658	False	True	False
chr17	2690000	2700000	chr17	False	-0.36742448605077116	22.0	-0.4960929770075249	97.0	-0.3679883972235639	2447.0	0.441700025161348		1.1479081708583438	True	True	False
chr17	3040000	3050000	chr17	False	-1.0715710697988363	17.0	-1.2634769244177102	87.0	-0.4109349997514148	2397.0	1.7783169198176976		2.024295905120163	True	True	False
chr17	3430000	3440000	chr17	False	-0.1204063861285208	22.0	-0.11799266780744541	97.0	0.36931073030543493	2397.0	0.39562961075240805		0.3330956038091422	True	True	False
chr17	3670000	3680000	chr17	False	-0.47798214561369734	22.0	-0.7082406040737996	97.0	-0.9218016179784277	2447.0	0.9520034380710719	1.1985201886376353	1.2214202015567446	True	True	True
chr17	3840000	3850000	chr17	False	-0.19836140434231309	22.0	-0.2498809073811707	97.0	-0.47636444800672023	2497.0			0.4998921282108827	False	True	False
chr17	4190000	4200000	chr17	False	-0.1232809425250148	22.0	-0.16147861920130377	97.0	0.051535049249752815	2497.0	0.2616743207344334		0.6472967105212136	False	True	False
chr17	4410000	4420000	chr17	False	-0.5222773422198066	22.0	-0.510159736959167	97.0	-0.0701244590322217	2497.0	1.094681656201126		1.0181318662090375	True	True	False
chr17	4540000	4550000	chr17	False	-0.3719742077848007	22.0	-0.25271924104499743	97.0	-0.23422243173505616	2497.0		0.13456519004926776	0.4876296728759943	False	True	False
chr17	4700000	4710000	chr17	False	-0.3178648853198893	22.0	-0.3057697027755488	97.0	-0.2493424802493489	2497.0		0.17591502012755456	0.7367437652272035	False	True	False
chr17	4900000	4910000	chr17	False	-0.4442240133141023	22.0	-0.4318480896127645	97.0	-0.4814055272651579	2497.0			0.7867517221960433	False	True	False
chr17	5190000	5200000	chr17	False	-0.1449811270367971	22.0	-0.1905182889369963	97.0	-0.6243500817804661	2497.0			0.3637778883359124	False	True	False
chr17	5470000	5480000	chr17	False	-0.3230773651438558	22.0	-0.5939322815916154	97.0	-1.0163323035618126	2497.0	0.3967353333909893		1.086611383921995	True	True	False
chr17	5780000	5790000	chr17	False	-0.21482255426450797	22.0	-0.23451367659905759	97.0	0.4552363718764455	2497.0	0.13087031094451035		0.5085547100391712	False	True	False
chr17	6060000	6070000	chr17	False	-0.4391996898267852	22.0	-0.39670278390463987	97.0	0.8784967428640733	2497.0	0.5329396086085058		0.6337911793001125	True	True	False
chr17	6270000	6280000	chr17	False	-0.5743946736538017	22.0	-0.42010576624656976	97.0	0.12954230084389143	2497.0	0.8869617633038064		0.7215370810306684	True	True	False
chr17	6430000	6440000	chr17	False	-1.1525167031482126	22.0	-1.213346207960536	97.0	-0.6753419404672408	2497.0	1.925554995621447		1.8977616258570724	True	True	False
chr17	6650000	6660000	chr17	False	-0.8035016743690871	22.0	-0.7728613777303942	97.0	-0.5490737274664532	2497.0	1.3146586548505934		1.2342299524904483	True	True	False
chr17	7020000	7030000	chr17	False	-0.9136890130874847	22.0	-0.9351293851584279	97.0	-0.6261801925001076	2497.0		0.3652845564975159	1.4051601884646785	False	True	True
chr17	7190000	7200000	chr17	False	-0.3957243583706782	22.0	-0.5558690265646833	97.0	-0.7133911023817134	2497.0			1.2251916777934468	False	True	False
chr17	7570000	7580000	chr17	False	-0.3284887753549327	22.0	-0.29166813921902474	97.0	-0.5450837356556193	2497.0	0.9008178068625191		0.6524134747074246	True	True	False
chr17	7720000	7730000	chr17	False	-0.31859734636764103	22.0	-0.4132000066803065	97.0	-0.5016665441960675	2497.0	0.8786933277139097		0.8541827481916963	True	True	False
chr17	8060000	8070000	chr17	False	-0.19130395373320347	22.0	-0.2295706358129548	97.0	-0.3648745337171183	2497.0			0.40761213378707156	False	True	False
chr17	8380000	8390000	chr17	False	-0.37634576425126354	22.0	-0.29903077460520344	97.0	-0.5848285561303238	2497.0	0.9403557625979935	0.6851057223323935	0.8626831855872017	True	True	True
chr17	8780000	8790000	chr17	False	-0.21624081071779333	22.0	-0.3655484153075537	97.0	-0.32707714503449775	2497.0			0.49408713810007604	False	True	False
chr17	8990000	9000000	chr17	False	-0.6227245242611781	22.0	-0.5873783515985177	97.0	-0.14978281573543734	2497.0	0.8965158068853095		0.9990782718499664	True	True	False
chr17	9290000	9300000	chr17	False	-0.16096247425674018	22.0	-0.1869280645400097	97.0	0.37666376940540325	2497.0	0.18407072727915066	0.0038120442035176616	0.4470990546999453	False	True	False
chr17	9550000	9560000	chr17	False	-0.8281284441613969	22.0	-0.956076648869908	97.0	-0.43728434748923833	2497.0	1.133402667724684		1.3826025781562667	True	True	False
chr17	9710000	9720000	chr17	False	-0.3104915988954766	22.0	-0.40517666119910056	97.0	-0.5230874970991486	2497.0	0.5654749107703771	0.9053557649213668	0.6159590792567334	True	True	True
chr17	9910000	9920000	chr17	False	-0.4201234719605446	22.0	-0.5558888143707098	97.0	-0.4283117058793304	2497.0			0.7820736776552524	False	True	False
chr17	10270000	10280000	chr17	False	-0.32761730585125876	22.0	-0.6320239802672571	97.0	0.011994861697104899	2497.0			0.9628695453052836	False	True	False
chr17	10620000	10630000	chr17	False	-1.0261121754067963	22.0	-1.0220779138867813	97.0	-0.6432914795751581	2497.0	1.740414147205263		1.6905828023121208	True	True	False
chr17	10870000	10880000	chr17	False	-0.7780285776871704	22.0	-1.0176260123651992	97.0	-0.7450837988933763	2497.0			1.3662646451583846	False	True	False
chr17	11610000	11620000	chr17	False	0.08458564575368653	22.0	-0.07320278254072049	97.0	0.5554300376977491	2497.0			0.3846132223905698	False	True	False
chr17	11990000	12000000	chr17	False	-0.8237596628872549	22.0	-0.9258630371672132	97.0	-0.9405948205403883	2447.0	1.0405659228784945	1.8087047116114423	1.0699786168475622	True	True	True
chr17	12150000	12160000	chr17	False	-0.43060792439440565	22.0	-0.6837164515245874	97.0	-0.6170607682296351	2447.0			0.6113586826847711	False	True	False
chr17	12750000	12760000	chr17	False	-0.38354143030962334	22.0	-0.39234401479578507	97.0	0.177151498254223	2447.0			0.453060649050903	False	True	False
chr17	13020000	13030000	chr17	False	-1.394163084126716	22.0	-1.4763213979306335	97.0	-1.0922767116601053	2497.0	2.8388696295684186	1.8999717682568893	2.3498358768634517	True	True	True
chr17	13320000	13330000	chr17	False	-0.43986218501235463	22.0	-0.47378042865642633	97.0	0.23535982332926075	2497.0			0.5116734494423947	False	True	False
chr17	13590000	13600000	chr17	False	-0.8691678828212925	22.0	-0.7834734230875233	97.0	0.4404740230243075	2497.0	0.9100346100191774	0.09633522379479709	0.7846415204594036	True	True	False
chr17	14280000	14290000	chr17	False	-0.8304222484325403	22.0	-0.8941474421288078	97.0	-0.019321717407133055	2497.0			1.020547426607509	False	True	False
chr17	14810000	14820000	chr17	False	-0.5496984629623576	22.0	-0.4054053647456188	97.0	0.3298824872393286	2497.0	0.5173698755950837		0.4452324878254717	True	True	False
chr17	15230000	15240000	chr17	False	-0.7935888613913094	22.0	-0.9899989453329908	97.0	-0.500631865016689	2497.0			1.1498160758803373	False	True	False
chr17	15530000	15540000	chr17	False	-0.6813562551633292	22.0	-0.7212359391169109	97.0	-0.26311609800648905	2497.0	0.9100436542422905		1.1604261088871792	True	True	False
chr17	15800000	15810000	chr17	False	-0.39023461294268175	22.0	-0.4904772220142047	97.0	-0.15669486265115568	2497.0			0.49210324772102526	False	True	False
chr17	16000000	16010000	chr17	False	-0.5000457819338949	22.0	-0.4785410588609627	97.0	-0.24517682051950745	2497.0	0.7439455600457411		1.0172891752283786	True	True	False
chr17	16340000	16350000	chr17	False	-0.2572399900920556	22.0	-0.3707798731635834	97.0	-0.6820124138499968	2397.0		1.3500218962349009	0.5012990132815244	False	True	True
chr17	16530000	16540000	chr17	False	-0.47414784339863597	22.0	-0.2964368904036079	97.0	-0.31825593473211083	2347.0	0.8498155271726786		0.542297979223909	True	True	False
chr17	16720000	16730000	chr17	False	-0.19935273543516233	22.0	-0.23138224729889073	97.0	-0.28084012333196745	2347.0			0.6668965135829593	False	True	False
chr17	16860000	16870000	chr17	False	0.024798926730517923	7.0	-0.22565329432154727	67.0	-0.39563769712133284	2347.0			0.4013219884754079	False	True	False
chr17	17340000	17350000	chr17	False	-0.6959558026698204	22.0	-0.6491603668198825	97.0	-0.19999032864209954	2497.0	1.1822610504323272		1.1574298424359868	True	True	False
chr17	17490000	17500000	chr17	False	-0.34247413388980175	22.0	-0.037377642834129025	97.0	0.1550282593059072	2497.0	0.6776299595988984		0.3755181888970245	True	True	False
chr17	17660000	17670000	chr17	False	-0.46075944723973195	22.0	-0.5284966861575315	97.0	-0.1663829485764165	2497.0	0.9130932846940654	0.1782345497439653	1.0244164719764082	True	True	False
chr17	18040000	18050000	chr17	False	-0.36576778048005454	22.0	-0.4223601527149845	97.0	-0.5434973345856772	2297.0	0.850189062115453		0.7611592569698288	True	True	False
chr17	18600000	18610000	chr17	True	-0.3928650154814429	12.0	-0.3708886738404156	72.0	-0.023541335842480804	1848.0		0.018056873118059525	0.705959974438569	False	True	False
chr17	18800000	18810000	chr17	False	-0.19009064066884693	22.0	-0.08889441772226697	97.0	0.5841790156271931	1317.0			0.39673085242762396	False	True	False
chr17	19340000	19350000	chr17	False	-0.14025970182952752	22.0	-0.15434129071208186	97.0	-0.031668243378821265	1497.0			0.571516546337705	False	True	False
chr17	19510000	19520000	chr17	False	-0.3082538837306392	22.0	-0.03457816978833399	97.0	0.8283386323507624	1497.0	0.6488573651438083		0.4510382764747393	True	True	False
chr17	19770000	19780000	chr17	False	-0.5863658476484532	22.0	-0.6071337618985827	97.0	-0.19579328355732906	2497.0	0.9550192809948292		0.9633233351929793	True	True	False
chr17	19980000	19990000	chr17	False	-0.5768082381422497	22.0	-0.549877175529216	97.0	-0.09563856241477556	2447.0	0.6785270503504957		0.7069352799126365	True	True	False
chr17	20110000	20120000	chr17	False	-0.6107107785816068	22.0	-0.4284047607919823	97.0	0.15185335964332652	2347.0	1.007382352260312	0.03934819061062636	0.7842993374994848	True	True	False
chr17	20440000	20450000	chr17	True	-0.7304703309287841	16.0	-0.6829385907528132	72.0	0.002538209266299074	2254.0	1.0565483579749333	0.02557824823406808	1.2295224216273208	True	True	False
chr17	20780000	20790000	chr17	False	-0.26694736491360543	22.0	-0.19836819566138908	87.0	0.11885367089687511	2300.0			0.4259637939225373	False	True	False
chr17	21000000	21010000	chr17	False	-0.40491840109611316	22.0	-0.4717454244463366	97.0	-0.3276279620724818	2347.0	0.061983177286484836	0.899870431959586	0.734782973780925	False	True	True
chr17	21290000	21300000	chr17	False	-0.8108609279734456	22.0	-0.5132674044398797	97.0	-0.0785612681484217	2153.0	1.8139027133549166	0.009735474628551191	0.7936226581944859	True	True	False
chr17	21540000	21550000	chr17	False	-0.014782938772701208	22.0	-0.1458332211033138	87.0	0.3969833636416193	1147.0			0.4599711579640642	False	True	False
chr17	27350000	27360000	chr17	False	-0.29369079938733095	22.0	-0.21068604767574722	97.0	0.49187475315218077	1597.0	0.8208283086751149		0.9057981316066723	True	True	False
chr17	27640000	27650000	chr17	False	-0.23870010026478297	22.0	-0.4776374151315498	97.0	-0.007951531632149487	2297.0			0.9758037460326497	False	True	False
chr17	27760000	27770000	chr17	False	-0.4068996409979337	22.0	-0.3261140580009398	97.0	-0.18224185703228973	2497.0			0.8207436742210854	False	True	False
chr17	27890000	27900000	chr17	False	-0.6080756457022491	22.0	-0.44271187509698273	97.0	-0.08263393478577438	2497.0		0.12037694345896795	0.7724471019681144	False	True	False
chr17	28340000	28350000	chr17	False	-0.5497252203305345	22.0	-0.6722292359486499	97.0	-1.0096764662724356	2497.0	0.8633966704729819	0.1572740809071218	1.0508081767849093	True	True	False
chr17	28550000	28560000	chr17	False	-0.38690487866446627	22.0	-0.29568461159847664	97.0	-1.107183207528709	2497.0	0.9903024823430981	2.105151616274449	0.5200329173453349	True	True	True
