chrom	start	end	region	is_bad_bin	log2_insulation_score_50000	n_valid_pixels_50000	log2_insulation_score_100000	n_valid_pixels_100000	log2_insulation_score_500000	n_valid_pixels_500000	boundary_strength_50000	boundary_strength_500000	boundary_strength_100000	is_boundary_50000	is_boundary_100000	is_boundary_500000
chr17	380000	390000	chr17	False	-0.14309360884276934	22.0	0.05848211405129485	67.0	1.0762987581040986	1077.0			0.48898255301028065	False	True	False
chr17	720000	730000	chr17	False	-0.18870440064791977	22.0	-0.36539190456695625	97.0	0.177824130539842	2109.0			1.3500885993720573	False	True	False
chr17	1000000	1010000	chr17	True	-0.5945217599353934	12.0	-0.6238803277768413	72.0	-0.3970323473200789	2304.0		0.05429515174138372	1.493986437567957	False	True	False
chr17	1210000	1220000	chr17	False	0.08569927389765042	22.0	-0.0743101902138117	97.0	-0.39470063567317526	2397.0			0.49231244365438187	False	True	False
chr17	1520000	1530000	chr17	False	0.24132842651383238	22.0	0.14205490697953865	97.0	-0.06419956882993778	2447.0			0.3445358030862284	False	True	False
chr17	1640000	1650000	chr17	False	-0.3041800445311721	22.0	-0.2610408462669469	97.0	-0.44575596337628065	2447.0	1.0202956551142393	1.2484843643819248	0.8847164600297125	True	True	True
chr17	1890000	1900000	chr17	False	-0.01375730138577177	22.0	-0.04020257842840851	97.0	0.06181686101430276	2447.0			0.5778002163777353	False	True	False
chr17	2050000	2060000	chr17	True	-1.0890760585905137	16.0	-0.9561344876910154	81.0	-0.04565210175566608	2401.0	1.9761029577842453	0.30038342562876186	1.8024486182564987	True	True	True
chr17	2340000	2350000	chr17	False	0.0784290916367289	22.0	-0.16693769732648855	97.0	-0.29158598723591017	2447.0			0.7559905298352253	False	True	False
chr17	2690000	2700000	chr17	False	-0.14601538413899579	22.0	-0.24298125398180312	97.0	-0.17252620335763327	2397.0			1.0285769409885377	False	True	False
chr17	3050000	3060000	chr17	True	-1.1883318304310841	12.0	-1.0927656678358977	72.0	-0.12369438831370498	2254.0		0.019422693369456248	1.7449182509744119	False	True	False
chr17	3670000	3680000	chr17	False	-0.19326642735039423	22.0	-0.3585387634473174	97.0	-0.6127433709897618	2397.0	0.9037099300902874	1.0501655631161921	0.914610739273428	True	True	True
chr17	3840000	3850000	chr17	False	-0.10020107405110659	22.0	-0.014345805361787591	97.0	-0.24398145688166517	2497.0	0.6911170217439202		0.4397790416439899	True	True	False
chr17	4190000	4200000	chr17	False	0.02253514603216031	22.0	-0.0522399723192497	97.0	0.23689958237485356	2497.0	0.4097838828994953		0.6564794713347198	True	True	False
chr17	4410000	4420000	chr17	False	-0.524977956224755	22.0	-0.4537764235035742	97.0	0.06969550953583402	2497.0	1.2832053574953874		1.082136756805849	True	True	False
chr17	4710000	4720000	chr17	False	-0.23358786545682975	22.0	-0.0764486406308286	97.0	-0.09595165529351195	2497.0	1.0358194480744172		0.6360895753818426	True	True	False
chr17	4900000	4910000	chr17	False	-0.32112768495359423	22.0	-0.2979326718262071	97.0	-0.35347601340795	2497.0			0.8257079417805956	False	True	False
chr17	5080000	5090000	chr17	False	-0.034221948915568914	22.0	-0.05729341789249117	97.0	-0.5797158559790656	2497.0	0.394955987977188		0.4846042580448566	True	True	False
chr17	5490000	5500000	chr17	False	-0.20171625147635078	22.0	-0.5207607177065048	97.0	-1.0171249862181566	2497.0	0.27258412766159507	2.229814858366917	0.9783365758035463	False	True	True
chr17	5780000	5790000	chr17	False	-0.2750193395965285	22.0	-0.30222684297418034	97.0	0.39075709286387095	2497.0	0.24459001389427937		0.5146084445388025	False	True	False
chr17	6060000	6070000	chr17	False	-0.40820386274217996	22.0	-0.39151914472782184	97.0	0.8435968872897286	2497.0	0.5309915776095405		0.6215197932371981	True	True	False
chr17	6280000	6290000	chr17	False	-0.5900556662236975	22.0	-0.4916824583454255	97.0	0.05884211207238639	2497.0	0.9139084349681463		0.7489436425935674	True	True	False
chr17	6430000	6440000	chr17	False	-1.0096819512735167	22.0	-1.1477718205305205	97.0	-0.596924905858768	2497.0	1.8487790371023842		1.9529389999814473	True	True	False
chr17	6650000	6660000	chr17	False	-0.7284143025439681	22.0	-0.6618710311951954	97.0	-0.4719086804920039	2497.0	1.3067259646846967		1.1689141482827292	True	True	False
chr17	6890000	6900000	chr17	False	-0.0536883214882243	22.0	0.0561174642420389	97.0	-0.06777679391779601	2497.0			0.40612165631286223	False	True	False
chr17	7020000	7030000	chr17	False	-0.775709561938476	22.0	-0.721189140051708	97.0	-0.4927934228624244	2497.0		0.3385797616130501	1.233564220771902	False	True	True
chr17	7190000	7200000	chr17	False	-0.15060409516366155	22.0	-0.33713124509564024	97.0	-0.5314811308342384	2497.0	0.9706407563677109		1.0334236122845342	True	True	False
chr17	7580000	7590000	chr17	False	-0.0716756899072098	22.0	-0.11359721316020567	97.0	-0.4223819766584918	2497.0			0.6255869639291955	False	True	False
chr17	7710000	7720000	chr17	False	-0.23649836574639763	22.0	-0.23928489369786535	97.0	-0.4069067365308425	2497.0			0.79303650376195	False	True	False
chr17	7850000	7860000	chr17	False	0.09332149899549667	22.0	0.09842623779245577	97.0	0.037336116423626366	2497.0			0.38141489853115873	False	True	False
chr17	8060000	8070000	chr17	False	-0.09872576188930808	22.0	-0.12160093937339413	97.0	-0.22759295862754267	2497.0			0.4868366000389337	False	True	False
chr17	8380000	8390000	chr17	False	-0.2554198295874305	22.0	-0.2349099614214329	97.0	-0.4460651351460936	2497.0	0.8981457960887081	0.6479623924939203	0.7576407409126653	True	True	True
chr17	8790000	8800000	chr17	False	-0.30399005719058736	22.0	-0.35314052077842223	97.0	-0.27186274377705416	2497.0	0.5417947234443883	0.4845774358540317	0.4466189291767489	True	True	True
chr17	8990000	9000000	chr17	False	-0.6976019155220451	22.0	-0.5757452135574197	97.0	-0.08672682193283257	2497.0	0.944530989399568		0.9804642559196342	True	True	False
chr17	9290000	9300000	chr17	False	-0.1695782989571006	22.0	-0.16920044335195972	97.0	0.4611527743130851	2447.0	0.2966203891943263	0.001187061386766719	0.4147281194557598	False	True	False
chr17	9550000	9560000	chr17	False	-0.716530899222712	22.0	-0.7855529413597567	87.0	-0.39280951453766433	2447.0			1.176081952916102	False	True	False
chr17	9720000	9730000	chr17	False	-0.05205132941078169	22.0	-0.23177612740796166	97.0	-0.46290170041475437	2447.0			0.454905684713218	False	True	False
chr17	9900000	9910000	chr17	False	-0.4201636264019321	22.0	-0.4610569831548806	97.0	-0.3517103780531745	2447.0	0.7573174230071309		0.7217040563753809	True	True	False
chr17	10280000	10290000	chr17	False	-0.4092446205675714	22.0	-0.5825778577187515	97.0	0.040710733178627015	2447.0	0.6069181920940971	0.2285675941944464	0.8877934222313637	True	True	False
chr17	10620000	10630000	chr17	False	-1.0228065072419426	22.0	-1.017213475147791	97.0	-0.6194646505676644	2447.0	1.834500300976753		1.4209585794371904	True	True	False
chr17	10870000	10880000	chr17	False	-0.8681194149203377	22.0	-1.2028313469677037	97.0	-0.9865432190265097	2300.0	1.419510319450934		1.9079546206063156	True	True	False
chr17	11510000	11520000	chr17	True	0.21769698455114614	12.0	0.21412478839068178	72.0	0.9774707066055774	2115.0		0.004747617577486762	0.337563160672612	False	True	False
chr17	11610000	11620000	chr17	True	0.19891923834241523	16.0	0.15377744068266896	72.0	0.6974007028254297	2112.0		0.006592051156760315	0.3370201964024202	False	True	False
chr17	11990000	12000000	chr17	False	-0.7369950036724369	22.0	-0.7787576994834404	97.0	-0.9717835444457319	2251.0	1.039497531309781	1.7791747609478012	0.8539568359525634	True	True	True
chr17	12170000	12180000	chr17	False	-0.49882332525659756	22.0	-0.6216955133363077	97.0	-0.49623420200623236	2447.0			0.6794412649059746	False	True	False
chr17	12750000	12760000	chr17	False	-0.47315792880646057	22.0	-0.4573845697571633	97.0	0.10980031992406009	2447.0			0.5271405283717796	False	True	False
chr17	13020000	13030000	chr17	False	-1.2098879127529396	22.0	-1.3616031115638054	97.0	-1.0580483997851862	2497.0	2.2161233512066283	2.015076313892266	2.3562242380509772	True	True	True
chr17	13320000	13330000	chr17	False	-0.5515166669254022	22.0	-0.5061923420382287	97.0	0.18910572180702648	2497.0	0.5588623013452938		0.4927385874017903	True	True	False
chr17	13590000	13600000	chr17	False	-0.9553498152517533	22.0	-0.8994975551507577	97.0	0.34394821849116275	2497.0	0.8942178823943899	0.13656578994921087	0.8182311026222969	True	True	False
chr17	14290000	14300000	chr17	False	-1.1403605447399392	22.0	-1.033405495078129	97.0	-0.14376860801535254	2497.0	1.1656006142302127		1.1267265003615812	True	True	False
chr17	14930000	14940000	chr17	False	-0.5749736086261193	22.0	-0.5017472561388953	97.0	0.12582177168265687	2497.0	0.5607361220220131	0.048626085165390465	0.4303023505327507	True	True	False
chr17	15230000	15240000	chr17	False	-0.7615539916060655	22.0	-0.9616006471306828	97.0	-0.39058260937249095	2397.0	0.8799768653213251		1.09634738898462	True	True	False
chr17	15530000	15540000	chr17	False	-0.5548563797383841	22.0	-0.6112383221693893	97.0	-0.1763301337408396	2397.0			0.9961803424572047	False	True	False
chr17	15810000	15820000	chr17	False	-0.392697655782553	22.0	-0.37253749811821324	97.0	-0.08009282981410634	2397.0	0.46312608511185266		0.46210777882430015	True	True	False
chr17	16000000	16010000	chr17	False	-0.31645408748735576	22.0	-0.36015947630554	97.0	-0.10092646995906923	2397.0	0.6577770554701645		0.9524218749316453	True	True	False
chr17	16340000	16350000	chr17	False	-0.15221155573651135	22.0	-0.23827492275186424	97.0	-0.40316601238754796	2197.0		0.5225901337768571	0.5459385660000501	False	True	True
chr17	16530000	16540000	chr17	False	-0.4527489369609475	22.0	-0.2643848890857353	97.0	-0.13778019844144282	2097.0	1.3057384614979959	0.057792294169451586	0.6207657151839068	True	True	False
chr17	16700000	16710000	chr17	False	0.00538250947838178	17.0	0.012098420585654069	77.0	-0.11817213300097128	2047.0			0.3924121878490951	False	True	False
chr17	16990000	17000000	chr17	False	-0.20522618146537222	22.0	-0.0014610310255989828	97.0	0.01258891572837406	2055.0			0.6121266985922572	False	True	False
chr17	17340000	17350000	chr17	False	-0.42798561826598247	22.0	-0.49738547310176684	97.0	-0.028354010599486414	2349.0	0.8756590517005691	0.3359648812523466	1.1496628631144383	True	True	True
chr17	17480000	17490000	chr17	False	-0.2661882992240601	22.0	0.007020989527164798	97.0	0.30291463389981854	2349.0		0.029801551341737065	0.3964595246765477	False	True	False
chr17	17660000	17670000	chr17	False	-0.40878662538436145	22.0	-0.420116391038033	97.0	-0.0016524801174077743	2397.0	0.9842409918948414	0.16672021982105073	0.9104674457728665	True	True	False
chr17	18080000	18090000	chr17	False	0.0841781225759778	22.0	-0.13482818611359668	97.0	-0.22772630850202	1869.0	0.03481896853076992		0.6944641469905553	False	True	False
chr17	18790000	18800000	chr17	False	-0.13075791755278807	22.0	0.07651598209333707	97.0	0.8546771645944505	1005.0	1.040448527220819		0.585126548019055	True	True	False
chr17	19350000	19360000	chr17	False	-0.0705807331033232	22.0	0.047726813200715965	97.0	0.2295892380791126	1397.0	0.6640504152184568		0.37309943000199913	True	True	False
chr17	19510000	19520000	chr17	False	-0.20663056784935435	22.0	-0.01721364753444286	97.0	0.93616082281785	1447.0	0.5482179300151158		0.4549484394732144	True	True	False
chr17	19770000	19780000	chr17	False	-0.4174597396947958	22.0	-0.41939854634470186	97.0	-0.056786103171292256	2497.0			0.6887282445707388	False	True	False
chr17	19980000	19990000	chr17	False	-0.5140469381456474	22.0	-0.5515689753971499	97.0	-0.0005981004403756229	2297.0	0.952622590451035		0.9157518025645885	True	True	False
chr17	20110000	20120000	chr17	False	-0.4260273678043484	22.0	-0.29007988537378404	97.0	0.33967561459474377	1997.0		0.05137649433126268	0.6427529526401503	False	True	False
chr17	20330000	20340000	chr17	True	-0.6283347057639986	16.0	-0.5649801042893543	81.0	-0.01301069366508559	1911.0	1.5682458194488718	0.4661127855916178	1.2776152608553653	True	True	True
chr17	20780000	20790000	chr17	False	-0.20692869865855143	22.0	-0.11624951013552196	87.0	0.29511581536644316	1908.0			0.4004780526720063	False	True	False
chr17	21000000	21010000	chr17	False	-0.22673663429041666	22.0	-0.32869418310242815	97.0	-0.12320093041619085	2197.0	0.5393706783483051		0.6216057421160792	True	True	False
chr17	21270000	21280000	chr17	False	-0.36305153175866484	22.0	-0.3236918983925944	97.0	0.25389539529088095	1859.0			0.641962508570047	False	True	False
chr17	21430000	21440000	chr17	False	-0.22364101706238215	22.0	0.08350678839328925	97.0	0.7485865525397513	1197.0			0.3626451107552296	False	True	False
chr17	27350000	27360000	chr17	False	-0.25714197426449287	22.0	-0.17491348087241992	97.0	0.8314276507526359	1173.0			0.8921902778303088	False	True	False
chr17	27640000	27650000	chr17	False	-0.17728666795958775	22.0	-0.4215043014687478	97.0	0.054282059866407634	2251.0			0.9695139005959119	False	True	False
chr17	27750000	27760000	chr17	True	-0.5968804680519264	16.0	-0.27561042901385563	81.0	-0.15219243744713865	2401.0	1.2585602833659624	0.4852258010001014	0.8154729680864645	True	True	True
chr17	27890000	27900000	chr17	False	-0.6158248292140163	22.0	-0.37854079044855843	97.0	-0.0025315842284527033	2447.0	1.5144002129923468	0.12113916606431124	0.7559527197554665	True	True	False
chr17	28330000	28340000	chr17	False	-0.2131471492442934	22.0	-0.4263536787591337	97.0	-0.8102756409424334	2497.0			1.1498943784173576	False	True	False
chr17	28550000	28560000	chr17	False	-0.12503702377682235	22.0	-0.07090873384490622	97.0	-0.8739317107852449	2497.0	0.9109503688106303	1.76458872630691	0.4308375878555571	True	True	True
chr17	28710000	28720000	chr17	False	-0.3977692918957073	22.0	-0.5708137212961941	97.0	-0.7984750903126647	2497.0	1.282781820938582	0.22467188276914885	1.5187902710280166	True	True	False
chr17	28940000	28950000	chr17	False	-0.29731719771819537	22.0	-0.5094955139726118	97.0	-0.5919634923460219	2497.0		0.4637963580145404	1.4392700979769468	False	True	True
chr17	29120000	29130000	chr17	False	-0.18268217605327713	22.0	-0.17437034923460903	97.0	-0.3574880640783642	2497.0		0.24180385501983132	0.8584878947800884	False	True	False
chr17	29360000	29370000	chr17	False	-0.14807129678327383	22.0	-0.06493456385581399	97.0	-0.03786817812522261	2497.0	0.7201591202720008		0.5196555030021323	True	True	False
chr17	29620000	29630000	chr17	False	-0.5831949462337042	22.0	-0.725663875368466	97.0	-0.258492115752357	2497.0	0.9840940737434003		1.2735270537059082	True	True	False
chr17	29790000	29800000	chr17	False	-0.3285726785913695	22.0	-0.2696949276809098	97.0	0.268479703179428	2497.0			0.6571833943881801	False	True	False
chr17	30100000	30110000	chr17	False	-0.8096197449746056	22.0	-0.7273337129993094	97.0	0.03948052899188312	2497.0	1.7886708128762423	0.2275916964889442	1.3556599117858088	True	True	False
chr17	30340000	30350000	chr17	False	-0.18980151092241407	22.0	-0.12283552214346581	97.0	0.11913948583966306	2497.0	0.6159784319705756		0.5241329636676032	True	True	False
chr17	30900000	30910000	chr17	False	-0.241059414044389	22.0	-0.29781769627007215	97.0	-0.3264457138801772	2497.0			0.700718664869111	False	True	False
chr17	31220000	31230000	chr17	False	-0.2317367265922274	22.0	-0.135162005751897	97.0	0.2599319093435478	2497.0			0.4614725116257671	False	True	False
chr17	31380000	31390000	chr17	False	-0.5248726524888884	22.0	-0.6541478654090696	97.0	-0.03183176864819177	2497.0		0.4160786654638144	1.2511859295875638	False	True	True
chr17	31550000	31560000	chr17	False	-0.5687480707011332	22.0	-0.5472694737140847	97.0	0.2255715830479823	2497.0			1.005601427153441	False	True	False
chr17	31850000	31860000	chr17	False	-0.6579438593786617	22.0	-0.8071927412518324	97.0	-0.46246976994359323	2497.0			1.5027022451766996	False	True	False
chr17	32150000	32160000	chr17	False	-0.22629024657228208	22.0	-0.27517077077927826	97.0	-0.3519480615650088	2497.0		0.005785446701388808	0.7300127724381775	False	True	False
chr17	32470000	32480000	chr17	False	-0.4468623787597388	22.0	-0.637790450152129	97.0	-0.47744465641557027	2497.0	0.7853538418078976		1.1349275091648332	True	True	False
chr17	32770000	32780000	chr17	False	-0.5682159377589968	22.0	-0.4310975042213088	97.0	-0.04901411431150989	2497.0	0.9950993212513488	0.08275151987950885	0.7526005937255158	True	True	False
chr17	33000000	33010000	chr17	False	-0.34732866446482696	22.0	-0.49650306177363546	97.0	-0.3269593888256599	2497.0			0.9338620992634592	False	True	False
chr17	33280000	33290000	chr17	False	-0.40463261971732334	22.0	-0.3259607054580328	97.0	0.4911454526139023	2497.0	0.561291990011246		0.49824827552762374	True	True	False
chr17	33520000	33530000	chr17	False	-0.4820640946360161	22.0	-0.44092738642670026	97.0	0.3041731757332208	2497.0	0.6740930084551405		0.7658063143835105	True	True	False
chr17	33680000	33690000	chr17	False	-0.2703138734866389	22.0	-0.42521323881050044	97.0	-0.08913464336233183	2497.0			0.822170394651605	False	True	False
chr17	33950000	33960000	chr17	False	-0.28939510647315636	22.0	-0.2228834091990828	97.0	0.3572326189832912	2497.0	0.6518137716987054	0.025286273914430002	0.45407294473062687	True	True	False
chr17	34180000	34190000	chr17	False	-0.7500069951123854	22.0	-0.7514852501145417	97.0	-0.027849454410626168	2497.0	1.465034468246046	0.16228143058470623	1.255941964153952	True	True	False
chr17	34380000	34390000	chr17	False	-0.3162095052267562	22.0	-0.5797372669597003	97.0	-0.34097905650856564	2497.0		0.9411153759749723	1.0440637702616018	False	True	True
chr17	34530000	34540000	chr17	False	-0.35582616046505317	22.0	-0.20686283532561564	97.0	0.20572309572899147	2497.0	0.7272947007139998		0.5613140048123415	True	True	False
chr17	34650000	34660000	chr17	False	-0.27925108236838503	22.0	-0.05593604499145847	97.0	0.5367272505217724	2497.0	0.5150665562034981		0.40511979388748676	True	True	False
chr17	34960000	34970000	chr17	False	-0.41516938950704324	22.0	-0.6117142541737479	97.0	-0.24298737915788277	2497.0			1.2879886397463896	False	True	False
chr17	35130000	35140000	chr17	False	-0.5027316611376692	22.0	-0.6646739045070587	97.0	-0.285684141385752	2497.0	0.8308671629775941	0.8221901158663603	1.286918143036552	True	True	True
chr17	35540000	35550000	chr17	False	-0.6007316619450169	22.0	-0.8698562638298799	97.0	-0.2151982784105723	2497.0	1.2144536341390049		1.731337878369449	True	True	False
chr17	35810000	35820000	chr17	False	-0.13053459585444988	22.0	-0.2606080275298769	97.0	-0.3554680769985332	2147.0	0.5436172901740288	0.9983752850992879	0.926781996763547	True	True	True
chr17	35960000	35970000	chr17	False	-0.2347002302037755	22.0	-0.2320161422757938	97.0	0.24721012900359685	1397.0	0.6677909990533737		0.363327170944982	True	True	False
chr17	36600000	36610000	chr17	False	-0.6297642143297978	22.0	-0.7875886444868132	97.0	-0.41309955431702083	1397.0	1.357761012270522		1.5114434115767148	True	True	False
chr17	36940000	36950000	chr17	False	-0.4013023616943317	22.0	-0.22504674237987324	97.0	0.5101221476738029	2447.0	0.7888941271938874		0.5747827464236631	True	True	False
chr17	37400000	37410000	chr17	False	-0.09172805632733531	22.0	-0.119100260015641	97.0	-0.05598927038298289	2447.0	0.45330299437159083		0.3828135151700106	True	True	False
chr17	37630000	37640000	chr17	False	-0.25846452914559087	22.0	-0.3988348034365928	97.0	0.3891451416390575	1297.0			0.8305109956162389	False	True	False
chr17	38310000	38320000	chr17	False	0.07150328558425167	22.0	0.28944337403310194	67.0	0.22554717542474467	683.0			0.40350334276852096	False	True	False
chr17	38740000	38750000	chr17	False	-0.04719236016290262	22.0	-0.17010835168609703	97.0	-0.5114720053136986	2447.0	0.6592780364579526	1.4229120114573246	0.7714086017113807	True	True	True
chr17	38970000	38980000	chr17	False	-0.03449300707199281	22.0	0.00043015859202194566	97.0	-0.0178268481586353	2497.0	0.6234721614526281		0.4056204973517959	True	True	False
chr17	39180000	39190000	chr17	False	-0.20249761726966567	22.0	-0.3253698394144362	97.0	-0.3115031098804359	2497.0			1.0438472470111013	False	True	False
chr17	39400000	39410000	chr17	False	-0.02816020233810613	22.0	0.021912519575851802	97.0	-0.17712976425567462	2497.0		0.012215178706530577	0.36534365516964096	False	True	False
chr17	39530000	39540000	chr17	False	0.17544359952570435	22.0	-0.010290563045556487	97.0	-0.30502798171151657	2497.0	0.3507452045573881	0.2681854531985313	0.6073961249253734	True	True	False
chr17	39980000	39990000	chr17	False	0.06174843136688887	22.0	-0.04754565793067023	97.0	-0.4042910244989945	2497.0		0.1546884027714197	0.5858390339945899	False	True	False
chr17	40180000	40190000	chr17	False	-0.1858614044580703	22.0	-0.08101006372077761	97.0	-0.41169650841790917	2497.0	0.7752659981070577	0.3756864935492503	0.5170362334953178	True	True	True
chr17	40360000	40370000	chr17	False	-0.21309677464799334	22.0	-0.1450839525041582	97.0	-0.32251914194117076	2497.0	0.7478959857700768		0.8090773011633288	True	True	False
chr17	40600000	40610000	chr17	False	-0.2717553847041779	22.0	-0.48417347658322146	97.0	-0.4286593038049508	2447.0			1.0009645484289615	False	True	False
chr17	40890000	40900000	chr17	False	-0.28391033573339286	22.0	-0.3367918398075882	97.0	0.22536375239049333	2397.0			0.8335095460952736	False	True	False
chr17	41320000	41330000	chr17	False	-0.4108237837063075	22.0	-0.30332570893707766	87.0	0.48625732562243773	2397.0	0.7387747210372952		0.5656581057919291	True	True	False
chr17	41680000	41690000	chr17	False	-0.8307069759145359	22.0	-1.16614883084675	97.0	-1.347908148253919	2447.0		1.8168530173615078	1.961399749708271	False	True	True
chr17	42010000	42020000	chr17	False	-0.045081399840626916	22.0	0.13608718410953555	97.0	-0.19672842529795123	2497.0	0.7908049884248546	0.011035699858873316	0.41520407061044584	True	True	False
chr17	42130000	42140000	chr17	False	0.06353122179343901	22.0	-0.01361082321181457	97.0	-0.1329279996388466	2497.0			0.5778602465014389	False	True	False
chr17	42530000	42540000	chr17	False	-0.6527809234406846	22.0	-0.7732350766671651	97.0	-0.805124824880364	2497.0	1.4266132909846942		1.3588630074003878	True	True	False
chr17	42820000	42830000	chr17	False	-0.26973381495692167	22.0	-0.283764209958936	97.0	-0.20404099071717424	2197.0			0.664429293927181	False	True	False
chr17	42970000	42980000	chr17	False	-0.19399357867153194	22.0	-0.48643942836524817	97.0	-0.4382372049113101	2197.0	0.0014140388198652654		1.156120475442581	False	True	False
chr17	43370000	43380000	chr17	False	0.00401144596588156	22.0	-0.08384919871165745	77.0	-0.7172260707612126	2197.0			0.4524672676987437	False	True	False
chr17	43490000	43500000	chr17	False	-0.27540847026034476	22.0	-0.3105547261897451	97.0	-0.42030046221302564	2197.0	0.8187583960268825	0.10017119096761001	0.8104599271273	True	True	False
